address,area,price
吕岭花园-双浦路,湖里,2900
金岭花园-吕岭路,湖里,1600
筼筜温莎公馆-双浦路,湖里,5200
金彩花苑-吕岭路,湖里,3500
永升彩虹花园-吕岭路,湖里,3300
永升彩虹花园-吕岭路,湖里,2700
新金花园-吕岭路,湖里,2400
高殿社1221号-殿前,湖里,1200
桃源大厦-江头,湖里,1800
致青春公寓-万达广场,湖里,1450
宝龙一城-湖边水库片,湖里,6500
宝龙御湖官邸-湖边水库片,湖里,7500
世茂湖滨首府A区-湖边水库片,湖里,4600
万科中心-万达广场,湖里,4800
万科中心-万达广场,湖里,5300
世茂湖滨首府A区-湖边水库片,湖里,8800
宝龙一城-湖边水库片,湖里,2800
宝龙•御湖官邸-湖边水库片,湖里,8000
宝龙一城-湖边水库片,湖里,2900
宝龙一城-湖边水库片,湖里,2900
世茂湖滨首府A区-湖边水库片,湖里,8700
世茂湖滨首府A区-湖边水库片,湖里,8700
宝龙一城-湖边水库片,湖里,2600
宝龙一城-湖边水库片,湖里,7000
古龙公寓-华昌路,湖里,2300
三航公寓-保税区,湖里,1800
特房五缘尊府-五缘湾,湖里,1600
其他-县后,湖里,1650
新景国际外滩-惠灵顿路,湖里,1300
佳丽豪庭（佳丽花园三期）-华嘉路,湖里,5000
东晖广场-枋湖,湖里,650
世贸湖滨-湖边水库片,湖里,1600
天宇花园-金尚路,湖里,3000
梦想城真（一元花园二期）-金尚路,湖里,3800
太微花园-金尚路,湖里,4000
金山小区-金山小区,湖里,3300
金山小区-金山小区,湖里,3300
县后-县后,湖里,850
县后-县后,湖里,500
金山小区-金山小区,湖里,3600
国际山庄-金山小区,湖里,7000
江头花园-江头,湖里,2000
古龙公寓-华昌路,湖里,2300
国贸阳光-后坑,湖里,3300
太微花园-SM附近,湖里,1300
万科云玺-万达广场,湖里,650
悦馨庄园-殿前,湖里,2500
裕兴大厦-SM附近,湖里,2100
山谷城市-金山小区,湖里,1400
天宇花园-Null,湖里,1100
金尚风景（福满园）-祥店,湖里,4800
古龙居住公园-枋湖,湖里,3000
殿前西埭小区-殿前,湖里,2500
湖里区安兜社-安兜,湖里,1850
湖里万达SOHO公寓-金山小区,湖里,2000
麦弘别苑-蔡塘,湖里,1500
冠宏花园-江头北路,湖里,900
世茂湖滨首府B区-湖边水库片,湖里,6500
世茂湖滨首府B区-湖边水库片,湖里,9000
宝龙御湖官邸-湖边水库片,湖里,9500
世茂湖滨首府B区-湖边水库片,湖里,3500
大唐YOHO-五缘湾,湖里,2500
大唐五缘yoho-五缘湾,湖里,2500
特房山水杰座-湖边水库片,湖里,5000
宝龙一城-湖边水库片,湖里,7500
荣华大厦-华昌路,湖里,1200
万达公寓-万达广场,湖里,2300
裕兴花园-SM附近,湖里,2100
富贵门花园-枋湖,湖里,380
火炬新天地-SM附近,湖里,1320
火炬新天地-湖里大道,湖里,1670
火炬新天地-安兜,湖里,1320
古龙公寓-华昌路,湖里,2500
新景天湖广场-台湾街,湖里,1950
金福缘新城，墩岭小区-高新技术园,湖里,1300
嘉隆公寓-SM附近,湖里,1300
凯悦新城-枋湖,湖里,3800
柚米国际社区-马垄,湖里,1300
县后东二里阳光公寓21007-五缘湾,湖里,1300
天宇花园-金尚路,湖里,1200
华永天地-台湾街,湖里,3300
山谷城市-金尚路,湖里,1100
田里社-万达广场,湖里,1700
嘉达花园-江头,湖里,1500
享趣青年公寓-安兜,湖里,1288
五缘湾仑后社-五缘湾运动馆,湖里,900
华昌路25号之二401-华昌路,湖里,800
建发中央天成-祥店,湖里,4000
建发中央天成-祥店,湖里,3500
建发中央天成-祥店,湖里,3400
快乐天地-祥店,湖里,3800
翠湖庄园-机场附近,湖里,4600
世纪嘉园-芙蓉苑,湖里,2800
金山国际-金山小区,湖里,850
火炬新天地-高新技术园,湖里,1670
火炬新天地-高新技术园,湖里,1320
火炬新天地-安兜,湖里,1670
火炬新天地-火炬路,湖里,1320
创业园新天地-高新技术园,湖里,1670
万达广场-湖边水库片,湖里,1100
围里社-机场附近,湖里,1350
凯悦新城-枋湖,湖里,2450
万达广场-湖边水库片,湖里,3500
金尚摩寓A公寓-金尚路,湖里,1770
龙门天下-SM附近,湖里,2500
榕福苑-鸿宾路,湖里,1300
金尚路天宇花园-金尚路,湖里,799
东晖广场-枋湖,湖里,4700
软件园附近世茂湖滨首府-湖边水库片,湖里,1500
东方巴黎广场-江头北路,湖里,3800
高林村-万达广场,湖里,650
宝龙一城-湖边水库片,湖里,2500
世茂湖滨首府-湖边水库片,湖里,3800
金福缘新城，墩岭小区-高新技术园,湖里,1300
五缘湾运动馆-五缘湾,湖里,800
裕兴花园-SM附近,湖里,1800
榕福苑-华昌路,湖里,1350
裕兴大厦-乌石浦,湖里,2000
金秋花园-金尚路,湖里,1900
凯悦新城-枋湖,湖里,700
蔡塘社向阳公馆离软件园观音山宝龙蔡塘广场近-蔡塘,湖里,1550
店面，厂房出租，仓库，机场，金尚路附近，林后，出租-机场附近,湖里,面议
雅景花园-华荣路,湖里,1800
世茂湖滨首府B区-湖边水库片,湖里,1500
永建顶尚-枋湖,湖里,1800
嘉景花园-南山路,湖里,3200
金秋花园-后坑,湖里,1900
金龙大厦B栋9B-东渡,湖里,6000
嘉景花园-SM附近,湖里,2888
后埔-后埔,湖里,500
禹州城上城-金尚路,湖里,1200
禹州城上城-枋湖,湖里,1000
禹州城上城-金尚路,湖里,900
雪梨星光小区-大唐世家,湖里,1600
双狮南里-东渡,湖里,1250
建群花园-吕岭路,湖里,950
福隆国际-台湾街,湖里,5000
山谷城市-金尚路,湖里,3000
太微花园-金尚路,湖里,4400
金秋花园-金尚路,湖里,3800
金秋花园-金尚路,湖里,3500
金秋花园-金尚路,湖里,4200
金尚小区-蔡塘,湖里,3600
东方威尼斯-江头北路,湖里,750
雪梨星光-Null,湖里,1600
雪梨星光单身公寓-大唐世家,湖里,1050
泰和大厦小区-吕岭路,湖里,1350
靠近湖里万达-万达广场,湖里,650
高林居住区-万达广场,湖里,1180
万达广场-万达广场,湖里,2800
古歌华苑-蔡塘,湖里,1550
凯悦新城-枋湖,湖里,1000
吕岭花园-吕岭路,湖里,850
其他-枋钟路,湖里,1680
古龙居住公园-枋湖,湖里,950
天成花园-SM附近,湖里,1500
天成花园-吕厝西,思明,2200
莲花新城三期-集美新城,集美,1480
岑西安置房-集美学村,集美,1200
丰融尚城-嘉庚体育馆,集美,850
莲花新城-集美新城,集美,2200
莲花新城三期-集美新城,集美,2300
莲花新城三期-集美新城,集美,1800
古龙御景二期-滨海西大道,集美,2000
纺织路-集美周边,集美,1800
集美国贸商城集悦-嘉庚体育馆,集美,1600
住宅水晶湖郡-集美周边,集美,2100
宁宝世家-集美周边,集美,2500
住宅莲花尚院-华侨大学,集美,1400
莲花尚院1-华侨大学,集美,1200
莲花尚院2-孙坂路,集美,1450
莲花尚院1-华侨大学,集美,1200
莲花尚院1-华侨大学,集美,1200
莲花尚院2-孙坂路,集美,800
莲花尚院1-华侨大学,集美,1500
莲花尚院1-华侨大学,集美,1200
莲花尚院1-华侨大学,集美,1300
万科云城-华侨大学,集美,1250
莲花尚院2-孙坂路,集美,1300
莲花尚院1-华侨大学,集美,1250
住宅水晶湖郡-集美周边,集美,1400
泉舜泉水湾-嘉庚体育馆,集美,1200
泉舜泉水湾-嘉庚体育馆,集美,1100
集美水晶湖郡二期B区-滨海西大道,集美,1250
滨水小区4-孙坂路,集美,1300
莲花尚院-华侨大学,集美,1400
杏福园-集美周边,集美,1500
万科金域华府-集美周边,集美,2800
滨海花园-集美周边,集美,2500
华侨大学西门万科云城-华侨大学,集美,1200
纺织路-集美周边,集美,2000
国贸集悦-乐海路,集美,900
水晶湖郡-华侨大学,集美,1900
万美花园-浔江路,集美,900
纺织路-集美周边,集美,2000
杏福园-集美周边,集美,1500
万科金域华府-集美周边,集美,2800
纺织路-集美周边,集美,1800
古龙明珠-嘉庚体育馆,集美,1100
盛光社区-集源路,集美,1900
宁宝世家-集美周边,集美,2500
水晶湖郡-华侨大学,集美,1400
住宅水晶湖郡-集美周边,集美,1400
长荣花园-同集南路,集美,1300
中航城a区-滨海西大道,集美,1500
国贸商城同悦-嘉庚体育馆,集美,1800
岑东社区-集美学村,集美,1600
水晶湖郡-华侨大学,集美,1200
水晶湖郡-华侨大学,集美,1250
乐安新村-孙厝,集美,550
中交和美新城-集美新城,集美,1000
颐海嘉园-嘉庚体育馆,集美,2300
水晶湖郡1期A区-华侨大学,集美,2200
禹洲大学城-同集南路,集美,2500
禹洲大学城-同集南路,集美,1400
住宅水晶湖郡-集美周边,集美,1000
禹州中央海岸-集美周边,集美,1600
万科金域华府二期-集美周边,集美,3500
禹洲中央海岸三期-集美周边,集美,3300
禹洲中央海岸三期-集美周边,集美,3500
万科金域华府二期-集美周边,集美,3200
万科金域华府二期-集美周边,集美,2300
禹洲中央海岸三期-集美周边,集美,2600
禹洲中央海岸三期-集美周边,集美,2800
禹洲中央海岸三期-集美周边,集美,3500
泉舜泉水湾二期适合厦门空港管理人员和家庭居住-乐海路,集美,3200
凤林美-嘉庚体育馆,集美,1150
霞悟广场旁单身公寓精装出租-集美学村,集美,550
中交和美新城-集美新城,集美,2200
龙湖春江郦城-滨海西大道,集美,1000
古龙御景-集美周边,集美,1300
古龙御景-集美周边,集美,1000
古龙御景二期-嘉庚体育馆,集美,1700
集美孙厝-孙厝,集美,500
古龙御景二期-嘉庚体育馆,集美,1000
莲花新城-集美新城,集美,2200
水晶湖郡-华侨大学,集美,4300
禹洲中央海岸三期-集美周边,集美,3000
禹州中央海岸三期-集美周边,集美,3300
住宅水晶湖郡-集美周边,集美,1500
碧海蓝天-浔江路,集美,1299
水晶湖郡1期A区-华侨大学,集美,3200
大学康城二期-集美周边,集美,1200
住宅水晶湖郡-集美周边,集美,1500
水晶湖郡1期A区-华侨大学,集美,3200
莲花国际-集美新城,集美,2200
国贸商城集悦-嘉庚体育馆,集美,1600
住宅水晶湖郡-集美周边,集美,1000
锦园村，大学康城，集美-集美周边,集美,500
新景舜弘天籁-嘉庚体育馆,集美,2000
联发欣悦园-软件园三期,集美,1000
莲花新城-集美新城,集美,2200
莲花新城三期-集美新城,集美,1480
国贸商城同悦-嘉庚体育馆,集美,3900
悦美筼筜-集美周边,集美,3000
悦美筼筜-集美周边,集美,1700
金博水岸-集美周边,集美,3500
金銮湾-集美周边,集美,2600
岑东社区-集美学村,集美,1100
厦门市集美区后溪镇永祥新城-厦门北站,集美,3000
集美国贸商城集悦-嘉庚体育馆,集美,1600
万科金域华府二期-集美周边,集美,3500
莲花新城-集美新城,集美,2200
莲花国际-集美新城,集美,2200
中交和美新城-软件园三期,集美,800
泉舜泉水湾-嘉庚体育馆,集美,1399
碧海蓝天-浔江路,集美,1299
万美花园-浔江路,集美,1399
中交和美新城-集美新城,集美,950
莲花新城-集美新城,集美,2200
万科云城单身公寓-集美大道,集美,1400
万科云城-集美大道,集美,1200
万科云层-集美大道,集美,1200
集美灌口顶许村顶许社-软件园三期,集美,500
古龙御景-滨海西大道,集美,1200
莲花新城-集美新城,集美,2200
水晶湖郡-华侨大学,集美,4500
水晶湖郡三期-华侨大学,集美,3600
住宅水晶湖郡-集源路,集美,1500
水晶湖郡三期-华侨大学,集美,3700
水晶湖郡三期-华侨大学,集美,3100
水晶湖郡一期-华侨大学,集美,2200
水晶湖郡二期-华侨大学,集美,1800
水晶湖郡-华侨大学,集美,1400
水晶湖郡-华侨大学,集美,1600
水晶湖郡一期-华侨大学,集美,1800
水晶湖郡二期-华侨大学,集美,1000
水晶湖郡-华侨大学,集美,1500
水晶湖郡-华侨大学,集美,3200
水晶湖郡一期-华侨大学,集美,1600
水晶湖郡-华侨大学,集美,1800
水晶湖郡一期-华侨大学,集美,1500
水晶湖郡一期-华侨大学,集美,2200
古龙御景-集美周边,集美,2000
水晶湖郡二期-华侨大学,集美,1000
水晶湖郡-华侨大学,集美,1500
乐活小镇-集美周边,集美,1600
水晶湖郡四期-华侨大学,集美,3900
莲花新城湖园-集美新城,集美,3000
莲花新城三期-集美新城,集美,2600
莲花国际-集美周边,集美,3800
莲花新城三期-集美新城,集美,1500
莲花新城臻园-集美新城,集美,3300
莲花尚院1-华侨大学,集美,1200
水晶湖郡-华侨大学,集美,4200
住宅水晶湖郡-华侨大学,集美,1350
集美公园路-集美学村,集美,500
集美岑西安置房-万达广场,集美,600
古龙御景-嘉庚体育馆,集美,750
莲花新城-集美新城,集美,2200
中交和美新城-集美新城,集美,600
中交和美新城-集美新城,集美,800
中交和美新城-集美新城,集美,800
中交和美新城-集美新城,集美,1000
中交和美新城-集美新城,集美,600
厦门高铁阳光花园-厦门北站,集美,1000
中骏四季阳光小区厦门北站地铁1号线3房出租-厦门北站,集美,2500
悦美筼筜-集美周边,集美,1950
凤泉广场-集美周边,集美,1600
莲花新城-集美新城,集美,2200
集美孙厝社区-孙厝,集美,1850
碧海蓝天二期-浔江路,集美,1900
禹洲大学城-同集南路,集美,1100
万科城-华侨大学,集美,1500
中交和美新城-集美新城,集美,2200
厦门高铁阳光花园-集美周边,集美,2000
古龙御景-滨海西大道,集美,3500
古龙御景-嘉庚体育馆,集美,1200
禹州中央海岸二期-集美周边,集美,3000
招商海德公园一期-滨海西大道,集美,2300
厦门高铁阳光花园-厦门北站,集美,1900
集美学村全新精装全新家具家电集美幼儿园旁集岑路154号-集美学村,集美,1000
集美国贸商城集悦-嘉庚体育馆,集美,800
集美岑西小区，旁-集美学村,集美,700
万科金域华府二期-集美周边,集美,3200
集美区后溪镇碧溪花园-后溪镇,集美,1200
厦门北站新城际广场-厦门北站,集美,2100
乐安小区-石鼓路,集美,2300
集美四季阳光-厦门北站,集美,1800
唐荣天润新城-孙坂路,集美,3000
古龙御景-集美周边,集美,1750
内茂二里建昌花园旁-集美周边,集美,1100
内茂二里建昌花园旁-集美周边,集美,1000
龙湖春江郦城-滨海西大道,集美,1500
浪漫的小筑-孙厝,集美,600
浪漫小筑-孙厝,集美,600
兑山里小区-嘉庚体育馆,集美,2000
港头三里6号-孙坂路,集美,1000
西亭嘉园-集美新城,集美,2200
软件园三期-软件园三期,集美,500
悦美筼筜-集美周边,集美,1600
悦美筼筜-集美周边,集美,1500
石鼓路100号-石鼓路,集美,2200
其他-滨海西大道,集美,1500
嘉农商贸城楼中楼-印斗路,集美,2100
集美孙厝社区-孙厝,集美,1500
其他-浔江路,集美,450
泉舜泉水湾-嘉庚体育馆,集美,1900
高铁阳光花园-厦门北站,集美,2600
永祥新城-后溪镇,集美,2500
同集路TDK正对面（集安广场旁）-同集南路,集美,550
集美岑东社区-集美学村,集美,1100
官任村（杏林湾营运中心旁+地铁口3分钟）-集美新城,集美,500
集美莲花新城一期-集美新城,集美,1500
中交和美新城-集美新城,集美,1200
集美区BRT中科院旁-集美新城,集美,500
新景舜弘天籁-嘉庚体育馆,集美,2000
万科云城-集美大道,集美,1500
万科云城-华侨大学,集美,1500
金博水岸-集美周边,集美,1900
古龙御景二期-嘉庚体育馆,集美,950
禹洲大学城-同集南路,集美,770
集美水晶湖郡-华侨大学,集美,3900
厦门北站新城际广场-厦门北站,集美,2500
海上五月花海贝-滨海西大道,集美,2400
恒亿尚品湾-滨海西大道,集美,2000
住宅莲花新城-集美新城,集美,2800
集美大学湾-乐海路,集美,2500
兑山小区-孙坂路,集美,1800
永同昌万美花园-浔江路,集美,2900
集美万达广场-集美学村,集美,15000
水晶湖郡-集美学村,集美,1500
盛光路小区-集源路,集美,800
中交和美新城-集美新城,集美,2400
浪漫小筑1-孙厝,集美,600
浪漫小筑2-孙厝,集美,600
鑫锦家园-集美新城,集美,1800
盛光社区-集源路,集美,1600
古龙御景2期-滨海西大道,集美,2700
古龙明珠-印斗路,集美,1650
国建东海岸（集美二小）-环东海域,集美,1300
莲花新城-集美新城,集美,1500
龙湖春江郦城-集美新城,集美,3800
莲花尚院-华侨大学,集美,1200
集美中心花园-集美学村,集美,1900
国贸商城集悦-嘉庚体育馆,集美,1550
万科广场-厦门北站,集美,2300
集美莲花新城一期-集美新城,集美,2700
水晶湖郡-Null,集美,3800
水晶湖郡-Null,集美,3800
集美水晶湖郡二期B区-滨海西大道,集美,3500
水晶湖郡四期-华侨大学,集美,3988
水晶湖郡四期-华侨大学,集美,3900
住宅水晶湖郡-集源路,集美,2500
住宅水晶湖郡-华侨大学,集美,1100
集美区杏林街道高浦村高浦南路30号-Null,集美,1000
国贸同悦-嘉庚体育馆,集美,1600
泉舜泉水湾-嘉庚体育馆,集美,3000
上塘花园-集美周边,集美,1500
永同昌万美花园-浔江路,集美,3600
集美大学湾-嘉庚体育馆,集美,2500
广宇公寓-Null,集美,1100
广宇公寓-Null,集美,1100
广宇公寓-Null,集美,1300
莲花国际-集美新城,集美,2400
其他-集美新城,集美,500
集美四季阳光-后溪镇,集美,2300
铁山社区-集美周边,集美,500
铁山社区-集美周边,集美,500
西亭嘉园-集美新城,集美,2800
集美雅苑-Null,集美,1700
中交和美新城-软件园三期,集美,1400
杏林村-软件园三期,集美,600
厦门北站新城际广场-厦门北站,集美,2200
金海湾-集美周边,集美,1500
悦美筼筜-集美周边,集美,1600
金海湾-集美周边,集美,1500
盛光路小区-集源路,集美,1400
莲花尚院-华侨大学,集美,1400
